income,fico,dti,loan_amnt,default
109930,472,50.48332860081455,28720,0
26801,767,19.76231951435083,31197,0
123150,775,62.81807998803445,7963,0
223339,616,45.554007216553835,1870,0
199208,696,20.588855209657808,9065,0
174697,424,68.21401371107241,30687,1
233945,379,20.74732382094745,41528,0
223664,826,56.79709887951399,47310,0
228124,822,34.993209431681834,7885,0
195333,695,61.2095654722312,16651,0
21542,388,36.759598838071874,21429,1
41677,302,26.496293986588427,44158,1
197804,835,77.07540665970801,27944,0
201415,820,61.90417565717879,43983,0
59081,370,67.07363623229057,41022,1
213928,438,28.46665381518275,38531,0
113105,309,31.096280879107162,46280,1
239930,814,17.96039484556598,48519,0
39065,830,38.50587970410435,7518,0
234532,429,79.77236032030149,16598,0
108092,700,49.21151915647227,45566,0
74693,520,59.318737611870965,28310,1
46962,736,60.31196587002686,38116,1
48295,699,20.20967601674778,33301,0
33807,412,9.202064234091646,27228,1
193420,751,14.119560987705027,21128,0
177504,517,58.976846668170396,20706,0
234357,357,39.18441342032897,7057,0
242864,412,72.85097413516385,29453,0
208926,421,32.48768334227674,44970,0
191334,707,12.700383082966507,21641,0
188152,759,77.63512851291942,12440,0
152396,384,35.05295045203998,49539,0
111267,699,68.6150387139875,35183,0
186981,655,8.45356491850519,9904,0
240411,398,31.95098943837162,14188,0
39870,820,49.579049897147705,41606,0
185650,817,44.30704542472257,22044,0
223196,407,59.57725852580886,48394,0
46790,451,71.22824084821576,39754,1
138874,326,61.895007573833034,45030,1
45289,418,28.258660916755446,33750,1
206201,399,77.70038956578266,1618,1
244786,302,73.9301567768666,5598,1
245318,628,52.252723239482684,25074,0
35485,828,43.248351790544376,41178,0
64482,405,43.73151254004583,28986,1
106188,529,60.139931297417114,46578,0
24748,603,41.25684735043578,36680,1
237841,476,78.98466718647687,10501,0
160507,383,58.287275691782966,29736,1
23709,562,22.862941520899554,38982,1
143961,495,54.385848258955114,4906,1
50355,548,41.33269694063747,10834,1
206843,681,16.989141215835822,25728,0
208871,757,43.91273683540371,33050,0
164188,708,69.42377353106457,9437,0
176542,380,6.847362935971694,5113,0
193416,711,68.84324269576263,24595,0
62918,505,56.38691353262604,36385,1
72224,687,59.424648721238,40477,0
59298,698,71.9473396530125,4361,0
100219,307,75.77890605155329,1653,1
81629,816,27.135503010420468,35924,0
86040,749,73.93455588098672,6163,0
48016,775,21.240526220017713,38086,0
43960,641,15.82813777186794,14697,0
53591,372,46.61316200303891,34567,1
233920,420,74.57424821170038,4364,0
123333,601,9.079075011557176,46665,0
134821,533,44.60180467469718,42464,0
218713,365,55.888110121811756,7177,0
56395,529,60.90675484033922,9669,1
149695,842,42.79390950928168,41217,0
173772,350,48.11791523131944,32484,1
54620,628,39.02604279664471,28432,0
148148,686,59.24451000046206,25931,0
40559,337,33.44317661880612,38928,1
244117,472,26.029337570113046,8173,0
113396,792,24.707520592754214,43808,0
212714,754,54.003911829569375,12664,0
227611,340,74.34409219509044,36351,1
41732,428,25.523314794640147,21479,1
111362,353,23.737515721403962,18751,1
181426,385,58.67465386858131,25565,1
33843,568,5.685525839585857,16707,0
134065,595,67.56692023745099,45179,0
91726,320,33.446154865618425,9028,1
37640,514,72.62593431263534,7392,1
72528,724,58.14205639187473,13594,0
58413,488,64.45489032171484,47645,1
72638,460,17.83998808782801,15235,1
203808,840,32.31358846858781,16543,0
130133,680,26.042797874078882,1217,0
126357,543,58.63266443502872,14422,1
219938,482,6.705780441636986,18055,0
170159,843,51.4420690247986,17532,0
192502,847,70.10777849307053,39972,0
175576,392,8.278637534197651,18611,0
158186,667,26.80206334834089,6538,0
98859,458,20.59616289789636,14428,1
119657,697,79.85720552071244,8480,0
162047,479,78.92182521772692,47428,1
31023,737,14.32413975448505,22906,0
41447,672,19.60777143229269,17657,0
241541,605,6.722215488887249,14073,0
145899,678,47.467258154352095,14759,0
43959,517,56.43825847381563,48531,1
86203,628,54.08810414696794,10020,0
139156,642,24.499559845715915,24086,0
180775,462,20.24741162952018,26264,0
29337,457,9.180527042361568,44983,1
66427,409,52.44958768323555,16211,1
81529,649,23.412521989317213,4193,0
122023,664,11.653792842199529,40098,0
104665,314,31.588427245503667,28959,1
125787,452,16.135148856035396,2618,0
182993,831,42.968250416146674,8856,0
53307,699,16.18387616017026,21979,0
178427,351,79.1438295612096,26992,1
147016,768,30.16745673769912,48136,0
24835,620,40.61700465130117,11167,1
40159,666,49.747820382043656,39732,0
198677,785,68.7973304555612,34994,0
141790,315,76.09737230111337,37832,1
125616,710,32.522227355766915,48588,0
189160,573,36.765250206559614,12549,0
98752,605,16.322164029553853,32206,0
75284,391,19.223660968951364,23829,1
77043,757,59.166328762343475,26878,0
186619,569,37.64579546474273,10815,0
117007,351,68.1701087396797,21063,1
102844,420,44.68593652467618,33880,1
47532,349,26.202660542348088,21965,1
185421,774,55.9481245046155,1043,0
142402,791,40.457322622654274,17552,0
138012,679,71.76673015929914,6421,0
196517,686,32.888350126471394,26882,0
156785,588,24.101050353047167,38460,0
76178,753,37.9579174918692,31545,0
69407,670,68.67900809573774,9572,1
221412,483,66.83052093112346,42047,0
70990,504,72.01048504603484,2128,1
226744,471,68.72318628670136,39105,0
149473,521,29.760266378771338,27654,0
216617,467,49.4174672310263,28507,0
235863,543,64.60265206169154,42679,0
78141,517,67.93336549505847,23312,1
174865,355,35.1317365633758,49175,0
76570,466,43.5194164402558,33745,1
246156,818,26.800139031512426,35578,0
188964,441,57.3375030090202,6574,0
21015,424,55.38954093689056,38007,1
81813,389,49.27930189756854,12671,1
47712,610,52.04853774559318,5293,1
120497,670,72.39897618744381,10039,0
159487,515,66.50388934520018,48864,0
132816,740,14.361446552488353,14411,0
148778,485,53.20552003938346,48270,1
82292,452,17.119454459821384,23926,1
43833,395,16.129725567985233,8409,1
155230,635,38.69224550359163,28395,0
213752,814,41.41600543179417,39401,0
40309,448,12.80801917144107,12085,1
26970,831,43.38584621699154,11623,0
92474,701,18.237287360322025,14435,0
237776,630,46.298286632401485,39293,0
66540,526,67.4079599119878,4649,1
171456,657,11.446219170573013,26843,0
38017,615,34.943918755276684,40649,1
95880,335,22.52806763738703,48441,1
125570,808,48.09886409565843,15705,0
28702,777,72.01392558750304,28311,0
151456,727,19.79542644249358,5278,0
20404,749,55.72285213844847,44758,1
192015,389,11.982043091659218,6459,0
198998,840,45.93474357669527,16449,0
180261,475,55.70561351077186,7726,0
32763,719,55.317109391183884,1565,0
169456,470,60.36837336724152,31546,1
211172,693,36.3030349705996,8191,0
118142,565,62.00195937204917,40818,1
160932,803,40.467083981244215,1399,0
100642,433,29.218915247819915,12328,1
70612,325,29.1466360122047,4555,1
43574,576,18.175336470735978,40899,0
43524,399,59.043233856349374,8692,1
220244,741,16.822050656821617,33714,0
30916,724,52.715959046925676,33261,0
24809,329,54.9021004025944,37602,1
183273,795,26.49761849453535,25413,0
204402,490,41.64720029413518,32923,0
164528,486,55.31920836748256,48716,0
207469,439,5.013136196495375,10249,0
141288,619,25.605493553112133,41113,0
58765,668,33.472843307115085,5379,0
185888,596,74.81397868803825,30384,0
65106,499,39.81775883054558,26566,1
73932,678,43.0237295358222,42797,0
168172,379,54.80923374658453,40483,1
77091,746,38.86160083636663,24353,0
41949,800,37.42884271840989,10491,0
221152,558,78.07839417675598,38287,0
57744,843,65.92407182247209,27591,0
196615,420,57.632177443130615,6821,0
128319,354,41.040324492570434,37462,1
112193,792,30.973258317324806,28760,0
56187,317,49.3926387212905,18119,1
158311,608,38.46587353915107,5996,0
144454,409,39.994231566710646,48397,1
34489,630,21.620212338298497,45516,0
209089,563,64.34556235814433,7766,0
81877,567,64.33074694061513,43689,1
194197,734,27.569215140463765,48046,0
69922,749,26.684095523796117,44604,0
114074,596,25.853795794423547,1517,0
183121,436,17.198574738724272,28759,0
57131,696,69.36661133474792,47809,0
194016,483,24.91865167067766,32760,0
135765,711,57.39917627830833,12289,0
93963,619,12.474596914926224,34926,0
126884,625,60.15362911020634,37544,0
145917,716,16.047964783679134,19014,0
44285,389,16.91061365409778,47243,1
57626,740,67.36486538456433,27181,0
193880,374,26.81894980123273,35066,0
239536,566,17.928965746585206,30951,0
204943,611,45.266955527306045,13037,0
39198,782,10.614402698081381,24714,0
170830,327,58.28167985499653,48852,1
35254,641,68.10087035451065,8352,1
64238,725,23.630185982019473,33528,0
21252,834,57.34989949729076,48439,0
59764,709,9.034411534714438,33777,0
97709,584,40.85173086873722,13387,0
188513,405,76.39610266257242,27476,1
243306,803,45.35466128307321,42105,0
73682,345,35.80867317170261,24795,1
79494,746,5.439616411991961,30315,0
101317,443,24.194348931482192,29923,0
85215,836,37.13631101800265,45487,0
98587,361,33.30698136453469,5375,1
26949,381,37.92183875628772,46887,1
75393,635,6.773650064133431,41174,0
224625,510,44.84318728979385,6217,0
158013,699,23.850968456586248,49971,0
45934,646,35.04504942967695,16993,0
174458,497,71.48122665956734,10195,1
212958,676,67.10804393952756,15501,0
95745,461,34.847545590537415,43035,1
234323,507,9.054384436628927,21688,0
114456,726,71.66743226244913,12633,0
73413,343,34.924397922703065,33552,1
207872,790,40.96603200171296,13386,0
117239,578,11.427139214631012,35841,0
62318,445,56.94059127469014,15319,1
221245,368,58.409065541183104,3949,0
90390,821,35.650054399294945,11861,0
203401,410,71.66613022738493,45928,0
63088,848,8.647550055455012,34251,0
123196,354,28.065538958284293,45100,1
190883,522,20.513880980620904,11918,0
75479,823,57.34299261893148,8454,0
236464,445,20.350098876367152,44942,0
238441,563,57.70439301150968,22097,0
39963,843,64.74184648574783,20078,0
75123,767,63.74282386178559,20574,0
145911,486,7.1039003897886825,49644,0
122468,642,74.78852479255387,11330,0
243777,398,58.59772078374001,44589,0
93477,605,65.9590649792627,23416,1
34388,498,53.43092108536249,42334,1
25569,453,44.684237960560495,7132,1
89836,395,53.35084829939638,44776,1
124573,658,32.00998151490411,28780,0
187658,698,39.33614764010016,9009,0
163087,675,58.4322940105237,14641,0
65002,627,55.073370179431144,15039,0
157326,571,49.515019430935155,44963,0
168216,594,8.69104206018093,19049,0
175286,694,26.584562365845972,39282,0
231791,771,50.26009398602709,15595,0
222846,847,39.77157438820833,24126,0
157162,317,30.356196439825442,34606,1
162709,376,58.77688779523683,42238,1
173487,348,34.027227397363795,43530,0
44071,797,73.1311283254512,26034,1
78243,725,44.87707961312461,40590,0
145827,428,41.263183112560526,34921,0
128215,818,30.289696022419587,36465,0
192312,603,15.067375477387836,31639,0
234879,411,5.72057341739945,24812,0
121570,662,55.76680691045178,23091,0
184506,365,9.90312891695201,8889,0
89724,330,29.37782700132668,43011,1
135359,594,70.67263561424566,1135,0
95697,618,40.856301597965526,34488,0
48732,313,71.25251816315186,23620,1
141465,541,9.61394164317363,41328,0
162386,652,68.25405532174639,14607,0
175026,547,74.86136732684362,44644,0
77108,767,73.52177987704165,39024,0
238116,687,30.238973901063165,22861,0
238577,741,12.133585300489202,46320,0
131195,641,73.63044985724672,2267,0
123081,815,16.801944423276865,25755,0
56668,344,45.95013656875854,46608,1
43061,718,35.55909562466666,22770,0
99252,502,76.83912028453233,43796,1
59749,838,36.195554738082414,40674,0
150560,685,32.773284394463104,46533,0
124680,659,49.010261516331155,1352,0
167979,767,44.58129762594363,22244,0
169849,504,38.90958671598733,9180,0
244301,546,42.6942215922888,49405,0
71745,348,12.38356108319368,5293,1
128464,665,75.11860933880297,35144,0
111865,552,23.77690579666274,14129,0
132428,377,47.760279722495945,22483,1
232890,716,7.6608751246003095,5182,0
43624,334,27.17520312752415,45241,1
43321,737,56.652633777116115,31958,0
161560,611,39.30228729057474,3160,0
42574,442,59.762482686194694,27458,1
156312,496,16.655910263822392,22687,0
194293,559,79.10518468655296,33559,0
161550,665,38.42943026119677,31206,0
206717,491,45.40917328708659,39491,0
170334,786,24.3186949425974,45000,0
138831,833,30.436059495779197,17924,0
203868,323,54.09410220266238,12612,1
155504,374,30.629515647875017,24083,0
115257,693,58.89109476721195,30823,0
84291,757,26.439422906358153,23672,0
230176,409,62.40941533963804,1991,0
210471,389,55.62220445531,43762,0
147600,336,20.907531008334264,45699,1
230786,606,8.7525265202815,20265,0
70428,361,74.76590560305047,23419,1
238803,604,22.639267452917302,7651,0
151374,478,48.28894050011728,16507,0
233630,839,27.338989839949313,10854,0
151127,743,54.36490945941203,22984,0
131317,818,57.593872103206884,45084,0
159789,335,10.572982711948807,12218,0
147449,777,8.751407242844223,3116,0
48699,372,79.30550171966117,47349,1
93686,329,62.60336694163973,27509,1
87661,602,24.618853463550174,26859,0
64247,646,41.85347617897564,40817,0
167820,810,76.8486245332112,38810,0
125113,816,45.78960111835087,41471,0
24621,364,36.44688748094405,47493,1
166106,752,7.818319873948639,21269,0
156198,828,48.85864965632844,25828,0
156194,668,71.12408835329715,40703,0
38030,336,45.71097234743361,26533,1
102838,680,63.633536664238456,8898,0
104717,518,71.44830618039548,3975,1
206730,545,35.5488562330828,47471,0
58638,849,35.86868489888204,24759,0
87067,550,74.10416304594976,26284,1
138033,645,30.54628464951843,21115,0
125977,771,54.613029250867335,47798,0
108869,421,51.492283716935674,12150,1
125186,625,41.38789013830551,22818,0
54674,827,53.1485386174759,35952,0
186926,420,57.73556666314713,43011,0
66271,438,74.36082639906463,3481,1
93688,386,65.0572620015704,8211,1
189590,429,31.852445282765363,15615,0
131076,551,37.41061341441482,18429,0
161339,659,72.7741889742038,2658,0
241897,729,25.319183848934987,4990,0
21062,346,29.363581623649562,2810,1
70448,800,56.68411344520748,46259,0
115462,724,13.308463430869676,33626,0
157301,674,64.03991432913728,26945,0
207865,410,76.1276412619811,18696,1
67915,526,53.23685065787122,43280,1
24632,338,10.417784141270173,29339,1
124592,434,22.8892481517882,1184,0
154668,594,12.313197523010519,40160,0
129779,333,28.18233127881681,33442,1
157240,727,75.46625624019298,36850,0
128099,367,31.94048638334631,31632,1
27561,498,18.827365697853416,5986,1
224866,558,54.61761706434857,24103,0
102152,436,72.47358679961269,4667,1
145036,680,7.587076551041759,18114,0
144049,823,55.1314301492181,10528,0
46734,537,26.681759641269664,9858,0
157443,583,33.05528176730238,15390,0
46069,757,22.793424715649742,49289,0
230977,434,72.95685273956866,24593,0
32910,381,71.45166451938566,15615,1
93479,508,50.36005616420036,12147,1
228807,702,6.2060227613984065,45316,0
101264,487,75.99325389734948,45091,1
43275,792,40.05591891341285,3871,0
92274,554,41.67059598579519,48149,0
232521,622,62.9713237321007,42672,0
120776,724,51.02801298356883,46453,0
211076,714,14.105319222834504,44282,0
214053,466,12.902072363068946,11024,0
235731,784,23.910218875275852,40661,0
205625,735,10.293505743580468,45789,0
68447,831,67.47345737188724,5792,0
185601,780,7.959214707306085,40933,0
146394,479,75.94843423583782,4146,1
95703,370,13.333864404827086,29779,1
96090,740,69.32259857592541,22727,0
37260,438,22.793241668682384,18507,1
132581,401,54.55510753788108,41580,1
23812,767,30.658789318392248,2298,0
179096,582,10.045968896837547,26773,0
209728,328,59.781966020718976,25036,1
136148,317,65.59012835699852,3023,1
178357,807,27.40549667292545,34747,0
243508,319,63.84333980414345,10110,0
136421,625,39.31180215266203,33718,0
21605,655,59.71270718032367,35464,1
222230,732,53.397054323524266,1194,0
92303,698,74.74040185365773,30483,1
178211,317,29.599711795076804,17275,0
228221,849,13.253266377974372,25004,0
207210,675,64.1209091190355,34635,0
96125,639,65.95955658667643,18237,0
164990,449,6.958300957731041,40184,0
236727,532,14.459802874264764,10902,0
178518,403,67.41520911144775,7566,1
144040,520,50.04541093087674,21368,0
164118,325,38.96206522278089,36768,1
175890,363,67.00285231660799,2605,1
24324,553,23.4503524328439,30297,1
96323,548,29.365874481871348,49975,0
29111,430,63.01393102629991,19497,1
189182,329,49.32745297608731,39478,1
36389,309,20.631399430547845,38992,1
142177,388,72.04863014599228,26281,1
61427,729,79.5758366061452,45147,1
230651,446,15.841417211375518,34782,0
179818,426,27.238861816787594,26406,0
142883,423,61.20971109158748,22250,1
238958,640,14.25941903232313,14316,0
151189,817,39.8426698470762,15041,0
145808,350,21.382184219253933,23357,1
132221,697,54.82900889019747,32588,0
235543,613,31.984225505453765,2879,0
33234,813,68.61224415366242,31565,0
